<<<<<<< HEAD
19579981,1/11/2011 14:04,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11358,36-16 195 STREET,195 STREET,DEAD END,37 AVENUE,,,ADDRESS,FLUSHING,,N/A,Open,,,,11 QUEENS,QUEENS,1043128,217425,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76326178,-73.78745743,"(40.763261779350465, -73.78745742512113)"
19580039,1/11/2011 15:53,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11229,2169 EAST 17 STREET,EAST 17 STREET,AVENUE U,AVENUE V,,,ADDRESS,BROOKLYN,,N/A,Open,,,,15 BROOKLYN,BROOKLYN,996956,157035,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59769194,-73.95424663,"(40.59769194304417, -73.95424663120143)"
19580216,1/11/2011 18:50,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10458,2654 BRIGGS AVENUE,BRIGGS AVENUE,EAST 194 STREET,EAST 196 STREET,,,ADDRESS,BRONX,,N/A,Open,,,1/13/2011 8:54,07 BRONX,BRONX,1014033,254634,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86553589,-73.89232164,"(40.86553588582257, -73.89232164422135)"
19588510,1/12/2011 19:23,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11411,118-11 219 STREET,219 STREET,118 AVENUE,119 AVENUE,,,ADDRESS,CAMBRIA HEIGHTS,,N/A,Open,,,,13 QUEENS,QUEENS,1055792,192026,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69345462,-73.74201217,"(40.69345461907738, -73.74201216621712)"
19588512,1/12/2011 19:27,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11225,1026 PRESIDENT STREET,PRESIDENT STREET,FRANKLIN AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,09 BROOKLYN,BROOKLYN,996036,182894,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66867067,-73.95751432,"(40.6686706742082, -73.95751432028796)"
19588534,1/12/2011 20:01,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11379,84-37 FLEET COURT,FLEET COURT,84 PLACE,WOODHAVEN BOULEVARD,,,ADDRESS,MIDDLE VILLAGE,,N/A,Open,,,,05 QUEENS,QUEENS,1020778,202193,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72157438,-73.86822083,"(40.721574380635325, -73.86822082603804)"
19588538,1/12/2011 20:07,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10017,340 MADISON AVENUE,MADISON AVENUE,EAST 43 STREET,EAST 44 STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,,05 MANHATTAN,MANHATTAN,990203,213932,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75386844,-73.97851343,"(40.753868439927594, -73.97851342945145)"
19588540,1/12/2011 20:09,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11220,619 BAYRIDGE AVENUE,BAYRIDGE AVENUE,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,10 BROOKLYN,BROOKLYN,979282,169551,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63205349,-74.01789861,"(40.63205349012974, -74.01789861185753)"
19588586,1/12/2011 12:46,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10452,1055 JEROME AVENUE,JEROME AVENUE,EAST 165 STREET,WEST 165 STREET,,,ADDRESS,BRONX,,N/A,Open,,,1/12/2011 12:46,04 BRONX,BRONX,1004946,242754,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83295479,-73.92521171,"(40.83295479050044, -73.92521170912806)"
19580972,1/12/2011 18:34,,TLC,Taxi and Limousine Commission,Found Property,Other,Taxi,10075,239 EAST 79 STREET,EAST 79 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,08 MANHATTAN,MANHATTAN,996341,221229,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.77389056,-73.956346,"(40.773890557836154, -73.95634600317278)"
19588516,1/12/2011 19:32,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11379,62-29 79 STREET,79 STREET,62 AVENUE,JUNIPER BOULEVARD NORTH,,,ADDRESS,MIDDLE VILLAGE,,N/A,Open,,,,05 QUEENS,QUEENS,1018018,202461,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72232094,-73.8781765,"(40.72232094107311, -73.87817650157784)"
19588541,1/12/2011 20:13,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11364,217-11 48 AVENUE,48 AVENUE,217 STREET,SPRINGFIELD BOULEVARD,,,ADDRESS,OAKLAND GARDENS,,N/A,Open,,,,11 QUEENS,QUEENS,1049861,214889,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75625373,-73.76317696,"(40.756253730705595, -73.76317695853056)"
19588597,1/12/2011 14:49,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10003,162 3 AVENUE,3 AVENUE,EAST 15 STREET,EAST 16 STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,1/12/2011 14:49,06 MANHATTAN,MANHATTAN,988040,206869,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73448346,-73.98632447,"(40.73448346298247, -73.98632447322385)"
19588599,1/12/2011 15:09,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10003,71 4 AVENUE,4 AVENUE,EAST 9 STREET,EAST 10 STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,1/12/2011 15:09,03 MANHATTAN,MANHATTAN,986909,205645,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7311243,-73.99040597,"(40.73112429603294, -73.99040596503013)"
19588835,1/12/2011 1:42,1/19/2011 20:00,DEP,Department of Environmental Protection,Noise,Noise: Other Noise Sources (Use Comments) (NZZ),,10040,98 ARDEN ST,ARDEN ST,DONGAN PL,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection closed or canceled this complaint at the complainant's request.,1/19/2011 20:00,12 MANHATTAN,MANHATTAN,1003972,254181,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86432075,-73.9286978,"(40.86432074990673, -73.92869779979122)"
19588993,1/12/2011 11:23,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11235,83 OCEAN COURT,OCEAN COURT,OCEAN PARKWAY,HUBBARD STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,,15 BROOKLYN,BROOKLYN,994199,154410,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59049037,-73.96417825,"(40.59049037015888, -73.96417824903229)"
19588995,1/12/2011 11:27,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11235,83 OCEAN COURT,OCEAN COURT,OCEAN PARKWAY,HUBBARD STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,,15 BROOKLYN,BROOKLYN,994199,154410,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59049037,-73.96417825,"(40.59049037015888, -73.96417824903229)"
19582602,1/12/2011 11:52,1/19/2011 15:48,TLC,Taxi and Limousine Commission,Taxi Complaint,Insurance Information Requested,Street,10028,,,,,EAST   86 STREET,2 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,1/19/2011 15:48,08 MANHATTAN,MANHATTAN,997615,222681,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77787408,-73.9517434,"(40.777874081223175, -73.95174339794139)"
19589050,1/12/2011 12:41,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10467,2359 HOLLAND AVENUE,HOLLAND AVENUE,ASTOR AVENUE,WARING AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,,11 BRONX,BRONX,1021436,252833,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86056461,-73.86556665,"(40.860564609672586, -73.86556664562455)"
19589062,1/12/2011 12:54,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11360,14-02 MICHAEL PLACE,MICHAEL PLACE,ESTATES DRIVE,JORDAN COURT,,,ADDRESS,BAYSIDE,,N/A,Open,,,,07 QUEENS,QUEENS,1043625,225806,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78626203,-73.78558927,"(40.78626203289165, -73.78558926815589)"
19589104,1/12/2011 13:44,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11236,9520 SEAVIEW AVENUE,SEAVIEW AVENUE,EAST 95 STREET,EAST 96 STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,,18 BROOKLYN,BROOKLYN,1014474,169870,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63287891,-73.8911082,"(40.6328789079913, -73.89110819820569)"
19589131,1/12/2011 14:41,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10038,40 MADISON STREET,MADISON STREET,ST JAMES PLACE,JAMES STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,,03 MANHATTAN,MANHATTAN,984575,198625,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71185648,-73.99882769,"(40.71185648467477, -73.99882769460807)"
19589173,1/12/2011 16:10,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10013,31 PELL STREET,PELL STREET,DOYERS STREET,MOTT STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,,03 MANHATTAN,MANHATTAN,984735,199719,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71485925,-73.99825048,"(40.714859246485986, -73.99825048083207)"
19589114,1/12/2011 14:06,1/16/2011 10:30,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11218,1546 40 ST,40 ST,15 AVE,16 AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Environmental Protection observed a violation of the New York City Air/Noise Code at the time of inspection and issued a notice of violation.,1/16/2011 10:30,12 BROOKLYN,BROOKLYN,989407,171267,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63676344,-73.98141915,"(40.63676343758572, -73.98141915132643)"
19589676,1/13/2011 11:18,,TLC,Taxi and Limousine Commission,Found Property,Electronics/Phones,Taxi,10006,40 RECTOR STREET,RECTOR STREET,WASHINGTON STREET,BROOKLYN BATTERY TUNNEL APPROACH,,,ADDRESS,NEW YORK,,N/A,Open,,,1/13/2011 11:22,01 MANHATTAN,MANHATTAN,980143,197350,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,Other,,,,,,,,40.70835597,-74.01481356,"(40.70835596500144, -74.01481355517654)"
19674731,1/24/2011 22:58,,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,,,,,,117 RD,LINDEN BLVD,INTERSECTION,,,N/A,Open,,,,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
19588588,1/12/2011 12:47,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10452,80 WEST 170 STREET,WEST 170 STREET,EDWARD L GRANT HIGHWAY,SHAKESPEARE AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,1/12/2011 12:47,04 BRONX,BRONX,1005789,245446,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84034153,-73.92215675,"(40.84034153234989, -73.92215675123643)"
19579941,1/11/2011 13:37,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11435,80-20 134 STREET,134 STREET,UNION TURNPIKE,82 AVENUE,,,ADDRESS,JAMAICA,,N/A,Open,,,,08 QUEENS,QUEENS,1032939,200003,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7155048,-73.82436449,"(40.71550479573007, -73.824364493075)"
19580129,1/11/2011 18:49,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11213,775 MONTGOMERY STREET,MONTGOMERY STREET,ALBANY AVENUE,TROY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,09 BROOKLYN,BROOKLYN,1001199,181469,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66475099,-73.93890654,"(40.66475098840456, -73.93890654158221)"
19580182,1/11/2011 9:22,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10459,943B WESTCHESTER AVENUE,WESTCHESTER AVENUE,INTERVALE AVENUE,KELLY STREET,,,ADDRESS,BRONX,,N/A,Open,,,1/11/2011 9:22,02 BRONX,BRONX,1012854,238859,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82224206,-73.89665152,"(40.82224206277501, -73.89665152112457)"
19588973,1/12/2011 10:49,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11366,75-30 177 STREET,177 STREET,75 AVENUE,UNION TURNPIKE,,,ADDRESS,FRESH MEADOWS,,N/A,Open,,,,08 QUEENS,QUEENS,1042019,204476,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72772744,-73.79157199,"(40.7277274361155, -73.79157199075907)"
19589112,1/12/2011 14:04,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10467,2359 HOLLAND AVENUE,HOLLAND AVENUE,ASTOR AVENUE,WARING AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,,11 BRONX,BRONX,1021436,252833,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86056461,-73.86556665,"(40.860564609672586, -73.86556664562455)"
19589164,1/12/2011 15:15,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11691,621 BEACH 22 STREET,BEACH 22 STREET,NEW HAVEN AVENUE,CORNAGA AVENUE,,,ADDRESS,FAR ROCKAWAY,,N/A,Open,,,,14 QUEENS,QUEENS,1052205,158701,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60201334,-73.75528291,"(40.602013342605716, -73.75528291215682)"
19589176,1/12/2011 14:53,1/17/2011 10:40,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11229,2289 E 23 ST,E 23 ST,AVENUE V,AVENUE W,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and resolved the leak.,1/17/2011 10:40,15 BROOKLYN,BROOKLYN,998760,156318,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59572115,-73.9477521,"(40.595721153137866, -73.94775210167869)"
19580165,1/11/2011 22:18,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11423,197-27 HIAWATHA AVENUE,HIAWATHA AVENUE,197 STREET,CARPENTER AVENUE,,,ADDRESS,HOLLIS,,N/A,Open,,,,12 QUEENS,QUEENS,1050210,199014,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71267833,-73.76207289,"(40.71267833098909, -73.76207288572712)"
19580183,1/11/2011 9:23,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10459,957 WESTCHESTER AVENUE,WESTCHESTER AVENUE,INTERVALE AVENUE,KELLY STREET,,,ADDRESS,BRONX,,N/A,Open,,,1/11/2011 9:23,02 BRONX,BRONX,1013007,238961,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82252153,-73.89609828,"(40.822521526932654, -73.89609828360132)"
19580197,1/11/2011 13:50,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10468,2351 JEROME AVENUE,JEROME AVENUE,NORTH STREET,EAST 184 STREET,,,ADDRESS,BRONX,,N/A,Open,,,1/13/2011 8:52,07 BRONX,BRONX,1011095,252590,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85993515,-73.90295196,"(40.85993515020482, -73.90295195602845)"
19596636,1/12/2011 23:49,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11210,1477 EAST 27 STREET,EAST 27 STREET,AVENUE N,AVENUE O,,,ADDRESS,BROOKLYN,,N/A,Open,,,,14 BROOKLYN,BROOKLYN,998803,163392,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61513777,-73.94758202,"(40.615137765293355, -73.94758202395217)"
19596674,1/13/2011 6:48,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10002,550H GRAND STREET,GRAND STREET,HENRY STREET,LEWIS STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,,03 MANHATTAN,MANHATTAN,989683,199449,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71411651,-73.980402,"(40.71411650611962, -73.98040199628996)"
19596676,1/13/2011 6:56,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10040,720 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST 190 STREET,FT TRYON PARK BOUNDARY,,,ADDRESS,NEW YORK,,N/A,Open,,,,12 MANHATTAN,MANHATTAN,1002166,251726,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85758637,-73.93523371,"(40.85758636617012, -73.93523370627845)"
19596768,1/13/2011 11:23,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11230,1626 EAST 4 STREET,EAST 4 STREET,AVENUE O,AVENUE P,,,ADDRESS,BROOKLYN,,N/A,Open,,,,12 BROOKLYN,BROOKLYN,992501,161790,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61074872,-73.97028295,"(40.610748715569414, -73.9702829473201)"
19596690,1/13/2011 7:44,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10003,245 EAST 19 STREET,EAST 19 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,06 MANHATTAN,MANHATTAN,988792,207359,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73582804,-73.98361069,"(40.73582803793631, -73.98361068703271)"
19596701,1/13/2011 8:19,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10003,245 EAST 19 STREET,EAST 19 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,,,,06 MANHATTAN,MANHATTAN,988792,207359,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73582804,-73.98361069,"(40.73582803793631, -73.98361068703271)"
19596815,1/13/2011 12:43,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,,3333 BROADWAY,BROADWAY,W 134 ST,W 135 ST,,,ADDRESS,,,N/A,Open,,,,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
19596869,1/13/2011 14:45,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11415,119-12 PARK LANE SOUTH,PARK LANE SOUTH,ABINGDON ROAD,82 AVENUE,,,ADDRESS,KEW GARDENS,,N/A,Open,,,,09 QUEENS,QUEENS,1030098,197892,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70972579,-73.83462716,"(40.709725792696446, -73.83462716459664)"
19596988,1/13/2011 21:31,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11221,1204 GREENE AVENUE,GREENE AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,,04 BROOKLYN,BROOKLYN,1005813,192592,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69527105,-73.92223958,"(40.695271053495915, -73.92223958084791)"
